Contract,0.956835,http://dbpedia.org/resource/Contract
Copyright,0.700044,http://dbpedia.org/resource/Copyright
Trademark,0.585311,http://dbpedia.org/resource/Trademark
Law,0.512289,http://dbpedia.org/resource/Law
Intellectual property law,0.456748,http://dbpedia.org/resource/Intellectual_property_law
The Breach,0.426777,http://dbpedia.org/resource/The_Breach
Subject,0.407935,http://dbpedia.org/resource/Subject_(philosophy)
Patent,0.407459,http://dbpedia.org/resource/Patent
